gene_id	gene_name	transcript_id	broken	pident
hg002_chr3_paternal_538	DLEC1	hg002_chr3_paternal_538.11	N	NA
hg002_chr3_paternal_541	ACAA1	hg002_chr3_paternal_541.4	N	NA
hg002_chr3_paternal_542	MYD88	hg002_chr3_paternal_542.8	N	NA
hg002_chr3_paternal_544	OXSR1	hg002_chr3_paternal_544.5	N	NA
hg002_chr3_paternal_545	SLC22A13	hg002_chr3_paternal_545.1	N	NA
hg002_chr3_paternal_547	SLC22A14	hg002_chr3_paternal_547.5	N	NA
hg002_chr3_paternal_550	XYLB	hg002_chr3_paternal_550.6	N	NA
hg002_chr3_paternal_552	ACVR2B	hg002_chr3_paternal_552.1	N	NA
hg002_chr3_paternal_553	EXOG	hg002_chr3_paternal_553.4	N	NA
hg002_chr3_paternal_556	SCN5A	hg002_chr3_paternal_556.1	N	NA
hg002_chr3_paternal_557	SCN10A	hg002_chr3_paternal_557.4	N	NA
hg002_chr3_paternal_560	SCN11A	hg002_chr3_paternal_560.6	N	NA
hg002_chr3_paternal_562	WDR48	hg002_chr3_paternal_562.8	N	NA
hg002_chr3_paternal_563	GORASP1	hg002_chr3_paternal_563.5	N	NA
hg002_chr3_paternal_564	TTC21A	hg002_chr3_paternal_564.20	N	NA
hg002_chr3_paternal_566	CSRNP1	hg002_chr3_paternal_566.5	N	NA
hg002_chr3_paternal_569	XIRP1	hg002_chr3_paternal_569.3	N	NA
hg002_chr3_paternal_573	CX3CR1	hg002_chr3_paternal_573.3	N	NA
hg002_chr3_paternal_575	CCR8	hg002_chr3_paternal_575.1	N	NA
hg002_chr3_paternal_580	SLC25A38	hg002_chr3_paternal_580.2	N	NA
hg002_chr3_paternal_581	RPSA	hg002_chr3_paternal_581.2	N	NA
hg002_chr3_paternal_585	MOBP	hg002_chr3_paternal_585.2	N	NA
hg002_chr3_paternal_588	MYRIP	hg002_chr3_paternal_588.4	N	NA
hg002_chr3_paternal_595	EIF1B	hg002_chr3_paternal_595.1	N	NA
hg002_chr3_paternal_597	ENTPD3	hg002_chr3_paternal_597.3	N	NA
hg002_chr3_paternal_599	RPL14	hg002_chr3_paternal_599.1	N	NA
hg002_chr3_paternal_600	ZNF619	hg002_chr3_paternal_600.7	N	NA
hg002_chr3_paternal_602	ZNF620	hg002_chr3_paternal_602.3	N	NA
hg002_chr3_paternal_603	ZNF621	hg002_chr3_paternal_603.4	N	NA
hg002_chr3_paternal_616	CTNNB1	hg002_chr3_paternal_616.4	N	NA
hg002_chr3_paternal_617	ULK4	hg002_chr3_paternal_617.4	N	NA
hg002_chr3_paternal_626	TRAK1	hg002_chr3_paternal_626.20	N	NA
hg002_chr3_paternal_631	CCK	hg002_chr3_paternal_631.2	N	NA
hg002_chr3_paternal_634	LYZL4	hg002_chr3_paternal_634.3	N	NA
hg002_chr3_paternal_637	VIPR1	hg002_chr3_paternal_637.7	N	NA
hg002_chr3_paternal_640	SEC22C	hg002_chr3_paternal_640.6	N	NA
hg002_chr3_paternal_641	SS18L2	hg002_chr3_paternal_641.2	N	NA
hg002_chr3_paternal_642	NKTR	hg002_chr3_paternal_642.7	N	NA
hg002_chr3_paternal_644	ZBTB47	hg002_chr3_paternal_644.2	N	NA
hg002_chr3_paternal_647	KLHL40	hg002_chr3_paternal_647.1	N	NA
hg002_chr3_paternal_648	HHATL	hg002_chr3_paternal_648.3	N	NA
hg002_chr3_paternal_650	CCDC13	hg002_chr3_paternal_650.4	N	NA
hg002_chr3_paternal_653	HIGD1A	hg002_chr3_paternal_653.3	N	NA
hg002_chr3_paternal_655	ACKR2	hg002_chr3_paternal_655.1	N	NA
hg002_chr3_paternal_657	CYP8B1	hg002_chr3_paternal_657.1	N	NA
hg002_chr3_paternal_659	ZNF662	hg002_chr3_paternal_659.2	N	NA
hg002_chr3_paternal_661	KRBOX1	hg002_chr3_paternal_661.1	N	NA
hg002_chr3_paternal_662	GASK1A	hg002_chr3_paternal_662.1	N	NA
hg002_chr3_paternal_663	POMGNT2	hg002_chr3_paternal_663.1	N	NA
hg002_chr3_paternal_667	SNRK	hg002_chr3_paternal_667.3	N	NA
hg002_chr3_paternal_670	ANO10	hg002_chr3_paternal_670.3	N	NA
hg002_chr3_paternal_673	ABHD5	hg002_chr3_paternal_673.7	N	NA
hg002_chr3_paternal_678	TOPAZ1	hg002_chr3_paternal_678.2	N	NA
hg002_chr3_paternal_680	TCAIM	hg002_chr3_paternal_680.6	N	NA
hg002_chr3_paternal_683	ZNF445	hg002_chr3_paternal_683.2	N	NA
hg002_chr3_paternal_688	ZKSCAN7	hg002_chr3_paternal_688.1	N	NA
hg002_chr3_paternal_691	ZNF660	hg002_chr3_paternal_691.1	N	NA
hg002_chr3_paternal_694	ZNF197	hg002_chr3_paternal_694.6	N	NA
hg002_chr3_paternal_695	ZNF35	hg002_chr3_paternal_695.3	N	NA
hg002_chr3_paternal_699	ZNF502	hg002_chr3_paternal_699.3	N	NA
hg002_chr3_paternal_701	ZNF501	hg002_chr3_paternal_701.1	N	NA
hg002_chr3_paternal_702	KIAA1143	hg002_chr3_paternal_702.2	N	NA
hg002_chr3_paternal_703	KIF15	hg002_chr3_paternal_703.11	N	NA
hg002_chr3_paternal_706	TMEM42	hg002_chr3_paternal_706.1	N	NA
hg002_chr3_paternal_708	TGM4	hg002_chr3_paternal_708.1	N	NA
hg002_chr3_paternal_709	ZDHHC3	hg002_chr3_paternal_709.10	N	NA
hg002_chr3_paternal_711	EXOSC7	hg002_chr3_paternal_711.1	N	NA
hg002_chr3_paternal_712	CLEC3B	hg002_chr3_paternal_712.1	N	NA
hg002_chr3_paternal_715	CDCP1	hg002_chr3_paternal_715.1	N	NA
hg002_chr3_paternal_718	TMEM158	hg002_chr3_paternal_718.1	N	NA
hg002_chr3_paternal_722	LARS2	hg002_chr3_paternal_722.4	N	NA
hg002_chr3_paternal_724	LIMD1	hg002_chr3_paternal_724.2	N	NA
hg002_chr3_paternal_727	SACM1L	hg002_chr3_paternal_727.5	N	NA
hg002_chr3_paternal_729	SLC6A20	hg002_chr3_paternal_729.3	N	NA
hg002_chr3_paternal_731	LZTFL1	hg002_chr3_paternal_731.4	N	NA
hg002_chr3_paternal_734	CCR9	hg002_chr3_paternal_734.4	N	NA
hg002_chr3_paternal_735	FYCO1	hg002_chr3_paternal_735.3	N	NA
hg002_chr3_paternal_736	CXCR6	hg002_chr3_paternal_736.3	N	NA
hg002_chr3_paternal_738	XCR1	hg002_chr3_paternal_738.1	N	NA
hg002_chr3_paternal_742	CCR1	hg002_chr3_paternal_742.1	N	NA
hg002_chr3_paternal_743	CCR3	hg002_chr3_paternal_743.5	N	NA
hg002_chr3_paternal_745	CCR2	hg002_chr3_paternal_745.2	N	NA
hg002_chr3_paternal_747	CCR5	hg002_chr3_paternal_747.3	N	NA
hg002_chr3_paternal_748	CCRL2	hg002_chr3_paternal_748.1	N	NA
hg002_chr3_paternal_750	LTF	hg002_chr3_paternal_750.3	N	NA
hg002_chr3_paternal_751	RTP3	hg002_chr3_paternal_751.1	N	NA
hg002_chr3_paternal_752	LRRC2	hg002_chr3_paternal_752.1	N	NA
hg002_chr3_paternal_754	TDGF1	hg002_chr3_paternal_754.2	NA	NA
hg002_chr3_paternal_755	FAM240A	hg002_chr3_paternal_755.1	N	NA
hg002_chr3_paternal_756	ALS2CL	hg002_chr3_paternal_756.2	N	NA
hg002_chr3_paternal_757	TMIE	hg002_chr3_paternal_757.3	N	NA
hg002_chr3_paternal_758	PRSS50	hg002_chr3_paternal_758.1	N	NA
hg002_chr3_paternal_764	MYL3	hg002_chr3_paternal_764.1	N	NA
hg002_chr3_paternal_765	PTH1R	hg002_chr3_paternal_765.1	N	NA
hg002_chr3_paternal_766	CCDC12	hg002_chr3_paternal_766.2	N	NA
hg002_chr3_paternal_768	NBEAL2	hg002_chr3_paternal_768.4	N	NA
hg002_chr3_paternal_770	SETD2	hg002_chr3_paternal_770.3	N	NA
hg002_chr3_paternal_774	KIF9	hg002_chr3_paternal_774.11	N	NA
hg002_chr3_paternal_777	KLHL18	hg002_chr3_paternal_777.1	N	NA
hg002_chr3_paternal_778	PTPN23	hg002_chr3_paternal_778.2	N	NA
hg002_chr3_paternal_779	SCAP	hg002_chr3_paternal_779.17	N	NA
hg002_chr3_paternal_782	ELP6	hg002_chr3_paternal_782.7	N	NA
hg002_chr3_paternal_786	CSPG5	hg002_chr3_paternal_786.4	N	NA
hg002_chr3_paternal_787	SMARCC1	hg002_chr3_paternal_787.1	N	NA
hg002_chr3_paternal_791	DHX30	hg002_chr3_paternal_791.4	N	NA
hg002_chr3_paternal_793	MAP4	hg002_chr3_paternal_793.3	N	NA
hg002_chr3_paternal_797	CDC25A	hg002_chr3_paternal_797.1	N	NA
hg002_chr3_paternal_801	CAMP	hg002_chr3_paternal_801.1	N	NA
hg002_chr3_paternal_802	ZNF589	hg002_chr3_paternal_802.1	N	NA
hg002_chr3_paternal_804	NME6	hg002_chr3_paternal_804.11	N	NA
hg002_chr3_paternal_806	SPINK8	hg002_chr3_paternal_806.1	N	NA
hg002_chr3_paternal_808	FBXW12	hg002_chr3_paternal_808.3	N	NA
hg002_chr3_paternal_810	PLXNB1	hg002_chr3_paternal_810.9	N	NA
hg002_chr3_paternal_811	CCDC51	hg002_chr3_paternal_811.1	N	NA
hg002_chr3_paternal_812	TMA7	hg002_chr3_paternal_812.2	N	NA
hg002_chr3_paternal_813	ATRIP	hg002_chr3_paternal_813.3	N	NA
hg002_chr3_paternal_815	TREX1	hg002_chr3_paternal_815.2	N	NA
hg002_chr3_paternal_816	SHISA5	hg002_chr3_paternal_816.5	N	NA
hg002_chr3_paternal_817	PFKFB4	hg002_chr3_paternal_817.9	N	NA
hg002_chr3_paternal_819	UCN2	hg002_chr3_paternal_819.1	N	NA
hg002_chr3_paternal_820	COL7A1	hg002_chr3_paternal_820.1	N	NA
hg002_chr3_paternal_822	UQCRC1	hg002_chr3_paternal_822.1	N	NA
hg002_chr3_paternal_824	TMEM89	hg002_chr3_paternal_824.1	N	NA
hg002_chr3_paternal_825	SLC26A6	hg002_chr3_paternal_825.4	N	NA
hg002_chr3_paternal_827	CELSR3	hg002_chr3_paternal_827.1	N	NA
hg002_chr3_paternal_830	NCKIPSD	hg002_chr3_paternal_830.1	N	NA
hg002_chr3_paternal_831	IP6K2	hg002_chr3_paternal_831.11	N	NA
hg002_chr3_paternal_832	PRKAR2A	hg002_chr3_paternal_832.6	N	NA
hg002_chr3_paternal_834	SLC25A20	hg002_chr3_paternal_834.1	N	NA
hg002_chr3_paternal_836	ARIH2	hg002_chr3_paternal_836.13	N	NA
hg002_chr3_paternal_838	P4HTM	hg002_chr3_paternal_838.4	N	NA
hg002_chr3_paternal_840	WDR6	hg002_chr3_paternal_840.3	N	NA
hg002_chr3_paternal_841	DALRD3	hg002_chr3_paternal_841.1	N	NA
hg002_chr3_paternal_843	NDUFAF3	hg002_chr3_paternal_843.4	N	NA
hg002_chr3_paternal_845	IMPDH2	hg002_chr3_paternal_845.1	N	NA
hg002_chr3_paternal_846	QRICH1	hg002_chr3_paternal_846.7	N	NA
hg002_chr3_paternal_848	QARS1	hg002_chr3_paternal_848.2	N	NA
hg002_chr3_paternal_850	USP19	hg002_chr3_paternal_850.1	N	NA
hg002_chr3_paternal_851	LAMB2	hg002_chr3_paternal_851.1	N	NA
hg002_chr3_paternal_854	CCDC71	hg002_chr3_paternal_854.1	N	NA
hg002_chr3_paternal_855	KLHDC8B	hg002_chr3_paternal_855.1	N	NA
hg002_chr3_paternal_856	C3orf84	hg002_chr3_paternal_856.1	NA	NA
hg002_chr3_paternal_857	IHO1	hg002_chr3_paternal_857.3	N	NA
hg002_chr3_paternal_858	C3orf62	hg002_chr3_paternal_858.1	N	NA
hg002_chr3_paternal_860	USP4	hg002_chr3_paternal_860.1	N	NA
hg002_chr3_paternal_862	GPX1	hg002_chr3_paternal_862.1	N	NA
hg002_chr3_paternal_863	RHOA	hg002_chr3_paternal_863.7	N	NA
hg002_chr3_paternal_864	TCTA	hg002_chr3_paternal_864.1	N	NA
hg002_chr3_paternal_865	AMT	hg002_chr3_paternal_865.1	N	NA
hg002_chr3_paternal_866	NICN1	hg002_chr3_paternal_866.1	N	NA
hg002_chr3_paternal_868	DAG1	hg002_chr3_paternal_868.52	N	NA
hg002_chr3_paternal_870	BSN	hg002_chr3_paternal_870.2	N	NA
hg002_chr3_paternal_871	APEH	hg002_chr3_paternal_871.4	N	NA
hg002_chr3_paternal_872	MST1	hg002_chr3_paternal_872.8	N	NA
hg002_chr3_paternal_873	RNF123	hg002_chr3_paternal_873.1	N	NA
hg002_chr3_paternal_874	AMIGO3	hg002_chr3_paternal_874.1	N	NA
hg002_chr3_paternal_875	GMPPB	hg002_chr3_paternal_875.1	N	NA
hg002_chr3_paternal_876	IP6K1	hg002_chr3_paternal_876.4	N	NA
hg002_chr3_paternal_879	CDHR4	hg002_chr3_paternal_879.1	N	NA
hg002_chr3_paternal_880	INKA1	hg002_chr3_paternal_880.2	N	NA
hg002_chr3_paternal_881	UBA7	hg002_chr3_paternal_881.1	N	NA
hg002_chr3_paternal_883	TRAIP	hg002_chr3_paternal_883.2	N	NA
hg002_chr3_paternal_884	CAMKV	hg002_chr3_paternal_884.2	N	NA
hg002_chr3_paternal_887	MST1R	hg002_chr3_paternal_887.15	N	NA
hg002_chr3_paternal_888	MON1A	hg002_chr3_paternal_888.4	N	NA
hg002_chr3_paternal_889	RBM6	hg002_chr3_paternal_889.10	N	NA
hg002_chr3_paternal_890	RBM5	hg002_chr3_paternal_890.2	N	NA
hg002_chr3_paternal_894	SEMA3F	hg002_chr3_paternal_894.8	N	NA
hg002_chr3_paternal_895	GNAT1	hg002_chr3_paternal_895.2	N	NA
hg002_chr3_paternal_896	SLC38A3	hg002_chr3_paternal_896.2	N	NA
hg002_chr3_paternal_897	GNAI2	hg002_chr3_paternal_897.6	N	NA
hg002_chr3_paternal_900	SEMA3B	hg002_chr3_paternal_900.3	N	NA
hg002_chr3_paternal_902	LSMEM2	hg002_chr3_paternal_902.5	N	NA
hg002_chr3_paternal_903	IFRD2	hg002_chr3_paternal_903.1	N	NA
hg002_chr3_paternal_904	HYAL3	hg002_chr3_paternal_904.5	N	NA
hg002_chr3_paternal_905	NAA80	hg002_chr3_paternal_905.2	N	NA
hg002_chr3_paternal_906	HYAL1	hg002_chr3_paternal_906.1	N	NA
hg002_chr3_paternal_907	HYAL2	hg002_chr3_paternal_907.2	N	NA
hg002_chr3_paternal_908	TUSC2	hg002_chr3_paternal_908.1	N	NA
hg002_chr3_paternal_909	RASSF1	hg002_chr3_paternal_909.6	N	NA
hg002_chr3_paternal_911	ZMYND10	hg002_chr3_paternal_911.2	N	NA
hg002_chr3_paternal_912	NPRL2	hg002_chr3_paternal_912.2	N	NA
hg002_chr3_paternal_913	CYB561D2	hg002_chr3_paternal_913.1	N	NA
hg002_chr3_paternal_914	TMEM115	hg002_chr3_paternal_914.1	N	NA
hg002_chr3_paternal_915	CACNA2D2	hg002_chr3_paternal_915.3	N	NA
hg002_chr3_paternal_920	C3orf18	hg002_chr3_paternal_920.10	N	NA
hg002_chr3_paternal_921	HEMK1	hg002_chr3_paternal_921.26	N	NA
hg002_chr3_paternal_922	CISH	hg002_chr3_paternal_922.3	N	NA
hg002_chr3_paternal_923	MAPKAPK3	hg002_chr3_paternal_923.7	N	NA
hg002_chr3_paternal_925	DOCK3	hg002_chr3_paternal_925.4	N	NA
hg002_chr3_paternal_930	MANF	hg002_chr3_paternal_930.1	N	NA
hg002_chr3_paternal_931	RBM15B	hg002_chr3_paternal_931.1	N	NA
hg002_chr3_paternal_932	DCAF1	hg002_chr3_paternal_932.31	N	NA
hg002_chr3_paternal_934	RAD54L2	hg002_chr3_paternal_934.6	N	NA
hg002_chr3_paternal_937	TEX264	hg002_chr3_paternal_937.11	N	NA
hg002_chr3_paternal_939	GRM2	hg002_chr3_paternal_939.3	N	NA
hg002_chr3_paternal_941	IQCF6	hg002_chr3_paternal_941.3	N	NA
hg002_chr3_paternal_943	IQCF3	hg002_chr3_paternal_943.3	N	NA
hg002_chr3_paternal_944	IQCF2	hg002_chr3_paternal_944.1	N	NA
hg002_chr3_paternal_947	IQCF5	hg002_chr3_paternal_947.1	N	NA
hg002_chr3_paternal_948	IQCF1	hg002_chr3_paternal_948.3	N	NA
hg002_chr3_paternal_949	RRP9	hg002_chr3_paternal_949.1	N	NA
hg002_chr3_paternal_950	PARP3	hg002_chr3_paternal_950.1	N	NA
hg002_chr3_paternal_951	GPR62	hg002_chr3_paternal_951.1	N	NA
hg002_chr3_paternal_952	PCBP4	hg002_chr3_paternal_952.16	N	NA
hg002_chr3_paternal_953	ABHD14B	hg002_chr3_paternal_953.2	N	NA
hg002_chr3_paternal_954	ABHD14A	hg002_chr3_paternal_954.1	N	NA
hg002_chr3_paternal_956	ACY1	hg002_chr3_paternal_956.1	N	NA
hg002_chr3_paternal_957	RPL29	hg002_chr3_paternal_957.1	N	NA
hg002_chr3_paternal_960	DUSP7	hg002_chr3_paternal_960.1	N	NA
hg002_chr3_paternal_962	POC1A	hg002_chr3_paternal_962.3	N	NA
hg002_chr3_paternal_964	ALAS1	hg002_chr3_paternal_964.7	N	NA
hg002_chr3_paternal_965	TLR9	hg002_chr3_paternal_965.1	N	NA
hg002_chr3_paternal_966	TWF2	hg002_chr3_paternal_966.1	N	NA
hg002_chr3_paternal_968	PPM1M	hg002_chr3_paternal_968.2	N	NA
hg002_chr3_paternal_969	WDR82	hg002_chr3_paternal_969.1	N	NA
hg002_chr3_paternal_972	GLYCTK	hg002_chr3_paternal_972.11	N	NA
hg002_chr3_paternal_975	DNAH1	hg002_chr3_paternal_975.4	N	NA
hg002_chr3_paternal_977	BAP1	hg002_chr3_paternal_977.1	N	NA
hg002_chr3_paternal_978	PHF7	hg002_chr3_paternal_978.4	N	NA
hg002_chr3_paternal_979	SEMA3G	hg002_chr3_paternal_979.1	N	NA
hg002_chr3_paternal_980	TNNC1	hg002_chr3_paternal_980.1	N	NA
hg002_chr3_paternal_981	NISCH	hg002_chr3_paternal_981.4	N	NA
hg002_chr3_paternal_982	STAB1	hg002_chr3_paternal_982.3	N	NA
hg002_chr3_paternal_983	NT5DC2	hg002_chr3_paternal_983.1	N	NA
hg002_chr3_paternal_985	SMIM4	hg002_chr3_paternal_985.1	NA	NA
hg002_chr3_paternal_989	GNL3	hg002_chr3_paternal_989.2	N	NA
hg002_chr3_paternal_995	GLT8D1	hg002_chr3_paternal_995.2	N	NA
hg002_chr3_paternal_996	SPCS1	hg002_chr3_paternal_996.1	N	NA
hg002_chr3_paternal_997	NEK4	hg002_chr3_paternal_997.4	N	NA
hg002_chr3_paternal_1001	ITIH1	hg002_chr3_paternal_1001.1	N	NA
hg002_chr3_paternal_1002	ITIH3	hg002_chr3_paternal_1002.3	N	NA
hg002_chr3_paternal_1004	ITIH4	hg002_chr3_paternal_1004.2	N	NA
hg002_chr3_paternal_1006	MUSTN1	hg002_chr3_paternal_1006.1	N	NA
hg002_chr3_paternal_1008	STIMATE	hg002_chr3_paternal_1008.1	N	NA
hg002_chr3_paternal_1010	SFMBT1	hg002_chr3_paternal_1010.1	N	NA
hg002_chr3_paternal_1012	RFT1	hg002_chr3_paternal_1012.6	N	NA
hg002_chr3_paternal_1013	PRKCD	hg002_chr3_paternal_1013.3	N	NA
hg002_chr3_paternal_1014	TKT	hg002_chr3_paternal_1014.1	N	NA
hg002_chr3_paternal_1017	DCP1A	hg002_chr3_paternal_1017.5	N	NA
hg002_chr3_paternal_1023	CACNA1D	hg002_chr3_paternal_1023.4	N	NA
hg002_chr3_paternal_1025	CHDH	hg002_chr3_paternal_1025.1	N	NA
hg002_chr3_paternal_1026	IL17RB	hg002_chr3_paternal_1026.1	N	NA
hg002_chr3_paternal_1027	ACTR8	hg002_chr3_paternal_1027.4	N	NA
hg002_chr3_paternal_1028	SELENOK	hg002_chr3_paternal_1028.1	N	NA
hg002_chr3_paternal_1032	CACNA2D3	hg002_chr3_paternal_1032.1	N	NA
hg002_chr3_paternal_1038	LRTM1	hg002_chr3_paternal_1038.1	N	NA
hg002_chr3_paternal_1044	WNT5A	hg002_chr3_paternal_1044.6	N	NA
hg002_chr3_paternal_1045	ERC2	hg002_chr3_paternal_1045.4	N	NA
hg002_chr3_paternal_1052	CCDC66	hg002_chr3_paternal_1052.37	N	NA
hg002_chr3_paternal_1053	TASOR	hg002_chr3_paternal_1053.6	N	NA
hg002_chr3_paternal_1054	ARHGEF3	hg002_chr3_paternal_1054.4	N	NA
hg002_chr3_paternal_1056	SPATA12	hg002_chr3_paternal_1056.1	N	NA
hg002_chr3_paternal_1057	IL17RD	hg002_chr3_paternal_1057.2	N	NA
hg002_chr3_paternal_1060	HESX1	hg002_chr3_paternal_1060.1	N	NA
hg002_chr3_paternal_1061	APPL1	hg002_chr3_paternal_1061.1	N	NA
hg002_chr3_paternal_1062	ASB14	hg002_chr3_paternal_1062.1	N	NA
hg002_chr3_paternal_1065	DNAH12	hg002_chr3_paternal_1065.3	N	NA
hg002_chr3_paternal_1072	PDE12	hg002_chr3_paternal_1072.2	N	NA
hg002_chr3_paternal_1073	ARF4	hg002_chr3_paternal_1073.1	N	NA
hg002_chr3_paternal_1076	DENND6A	hg002_chr3_paternal_1076.2	N	NA
hg002_chr3_paternal_1078	SLMAP	hg002_chr3_paternal_1078.22	N	NA
hg002_chr3_paternal_1084	FLNB	hg002_chr3_paternal_1084.4	N	NA
hg002_chr3_paternal_1088	DNASE1L3	hg002_chr3_paternal_1088.2	N	NA
hg002_chr3_paternal_1090	ABHD6	hg002_chr3_paternal_1090.1	N	NA
hg002_chr3_paternal_1091	HTD2	hg002_chr3_paternal_1091.4	N	NA
hg002_chr3_paternal_1092	RPP14	hg002_chr3_paternal_1092.1	N	NA
hg002_chr3_paternal_1093	PXK	hg002_chr3_paternal_1093.49	N	NA
hg002_chr3_paternal_1095	PDHB	hg002_chr3_paternal_1095.1	N	NA
hg002_chr3_paternal_1097	KCTD6	hg002_chr3_paternal_1097.1	N	NA
hg002_chr3_paternal_1098	ACOX2	hg002_chr3_paternal_1098.2	N	NA
hg002_chr3_paternal_1101	FAM107A	hg002_chr3_paternal_1101.1	N	NA
hg002_chr3_paternal_1103	FAM3D	hg002_chr3_paternal_1103.10	N	NA
hg002_chr3_paternal_1105	CFAP20DC	hg002_chr3_paternal_1105.16	N	NA
hg002_chr3_paternal_1110	FHIT	hg002_chr3_paternal_1110.8	N	NA
hg002_chr3_paternal_1124	PTPRG	hg002_chr3_paternal_1124.2	N	NA
hg002_chr3_paternal_1132	C3orf14	hg002_chr3_paternal_1132.2	NA	NA
hg002_chr3_paternal_1133	FEZF2	hg002_chr3_paternal_1133.1	N	NA
hg002_chr3_paternal_1135	CADPS	hg002_chr3_paternal_1135.1	N	NA
hg002_chr3_paternal_1142	SYNPR	hg002_chr3_paternal_1142.3	N	NA
hg002_chr3_paternal_1146	SNTN	hg002_chr3_paternal_1146.1	N	NA
hg002_chr3_paternal_1149	C3orf49	hg002_chr3_paternal_1149.3	N	NA
hg002_chr3_paternal_1150	THOC7	hg002_chr3_paternal_1150.3	N	NA
hg002_chr3_paternal_1152	ATXN7	hg002_chr3_paternal_1152.3	N	NA
hg002_chr3_paternal_1155	PSMD6	hg002_chr3_paternal_1155.5	N	NA
hg002_chr3_paternal_1160	PRICKLE2	hg002_chr3_paternal_1160.1	N	NA
hg002_chr3_paternal_1167	ADAMTS9	hg002_chr3_paternal_1167.2	N	NA
hg002_chr3_paternal_1177	MAGI1	hg002_chr3_paternal_1177.1	N	NA
hg002_chr3_paternal_1186	SLC25A26	hg002_chr3_paternal_1186.25	N	NA
hg002_chr3_paternal_1191	LRIG1	hg002_chr3_paternal_1191.7	N	NA
hg002_chr3_paternal_1198	KBTBD8	hg002_chr3_paternal_1198.1	N	NA
hg002_chr3_paternal_1203	SUCLG2	hg002_chr3_paternal_1203.3	N	NA
hg002_chr3_paternal_1206	TAFA1	hg002_chr3_paternal_1206.2	N	NA
hg002_chr3_paternal_1212	TAFA4	hg002_chr3_paternal_1212.2	N	NA
hg002_chr3_paternal_1214	EOGT	hg002_chr3_paternal_1214.11	N	NA
hg002_chr3_paternal_1215	TMF1	hg002_chr3_paternal_1215.2	N	NA
hg002_chr3_paternal_1217	UBA3	hg002_chr3_paternal_1217.1	N	NA
hg002_chr3_paternal_1218	ARL6IP5	hg002_chr3_paternal_1218.1	N	NA
hg002_chr3_paternal_1219	LMOD3	hg002_chr3_paternal_1219.2	N	NA
hg002_chr3_paternal_1220	FRMD4B	hg002_chr3_paternal_1220.12	N	NA
hg002_chr3_paternal_1223	MITF	hg002_chr3_paternal_1223.1	N	NA
hg002_chr3_paternal_1229	MDFIC2	hg002_chr3_paternal_1229.2	N	NA
hg002_chr3_paternal_1234	FOXP1	hg002_chr3_paternal_1234.12	N	NA
hg002_chr3_paternal_1240	EIF4E3	hg002_chr3_paternal_1240.4	N	NA
hg002_chr3_paternal_1241	GPR27	hg002_chr3_paternal_1241.1	N	NA
hg002_chr3_paternal_1242	PROK2	hg002_chr3_paternal_1242.1	N	NA
hg002_chr3_paternal_1262	SHQ1	hg002_chr3_paternal_1262.2	N	NA
hg002_chr3_paternal_1267	GXYLT2	hg002_chr3_paternal_1267.1	N	NA
hg002_chr3_paternal_1270	PPP4R2	hg002_chr3_paternal_1270.5	N	NA
hg002_chr3_paternal_1272	EBLN2	hg002_chr3_paternal_1272.1	Y	NA
hg002_chr3_paternal_1279	PDZRN3	hg002_chr3_paternal_1279.5	N	NA
hg002_chr3_paternal_1289	CNTN3	hg002_chr3_paternal_1289.5	N	NA
hg002_chr3_paternal_1319	FRG2C	hg002_chr3_paternal_1319.1	N	NA
hg002_chr3_paternal_1322	ZNF717	hg002_chr3_paternal_1322.13	N	NA
hg002_chr3_paternal_1325	ROBO2	hg002_chr3_paternal_1325.36	N	NA
hg002_chr3_paternal_1338	ROBO1	hg002_chr3_paternal_1338.17	N	NA
hg002_chr3_paternal_1352	GBE1	hg002_chr3_paternal_1352.1	N	NA
hg002_chr3_paternal_1374	CADM2	hg002_chr3_paternal_1374.7	N	NA
hg002_chr3_paternal_1387	VGLL3	hg002_chr3_paternal_1387.2	N	NA
hg002_chr3_paternal_1392	CHMP2B	hg002_chr3_paternal_1392.2	N	NA
hg002_chr3_paternal_1393	POU1F1	hg002_chr3_paternal_1393.1	N	NA
hg002_chr3_paternal_1399	HTR1F	hg002_chr3_paternal_1399.2	N	NA
hg002_chr3_paternal_1401	CGGBP1	hg002_chr3_paternal_1401.1	N	NA
hg002_chr3_paternal_1402	ZNF654	hg002_chr3_paternal_1402.1	N	NA
hg002_chr3_paternal_1404	C3orf38	hg002_chr3_paternal_1404.1	N	NA
hg002_chr3_paternal_1407	CSNKA2IP	hg002_chr3_paternal_1407.3	NA	NA
hg002_chr3_paternal_1411	EPHA3	hg002_chr3_paternal_1411.2	N	NA
hg002_chr3_paternal_1434	PROS1	hg002_chr3_paternal_1434.1	N	NA
hg002_chr3_paternal_1437	ARL13B	hg002_chr3_paternal_1437.1	N	NA
hg002_chr3_paternal_1439	STX19	hg002_chr3_paternal_1439.1	N	NA
hg002_chr3_paternal_1440	DHFR2	hg002_chr3_paternal_1440.2	N	NA
hg002_chr3_paternal_1441	NSUN3	hg002_chr3_paternal_1441.2	N	NA
hg002_chr3_paternal_1458	EPHA6	hg002_chr3_paternal_1458.8	N	NA
hg002_chr3_paternal_1462	ARL6	hg002_chr3_paternal_1462.18	N	NA
hg002_chr3_paternal_1464	CRYBG3	hg002_chr3_paternal_1464.2	N	NA
hg002_chr3_paternal_1466	RIOX2	hg002_chr3_paternal_1466.5	N	NA
