haplotype	chr	start	end	strand	gene_id	gene_name	transcript_id	broken	pident
pat	chr2_PATERNAL	36874162	37002944	-	hg002_chr2_paternal_616	STRN	hg002_chr2_paternal_616.1	N	NA
pat	chr2_PATERNAL	37017239	37120782	-	hg002_chr2_paternal_618	HEATR5B	hg002_chr2_paternal_618.3	N	NA
pat	chr2_PATERNAL	37120928	37135655	+	hg002_chr2_paternal_619	GPATCH11	hg002_chr2_paternal_619.3	N	NA
pat	chr2_PATERNAL	37135621	37193361	-	hg002_chr2_paternal_620	EIF2AK2	hg002_chr2_paternal_620.1	N	NA
pat	chr2_PATERNAL	37204190	37232454	-	hg002_chr2_paternal_622	SULT6B1	hg002_chr2_paternal_622.1	N	NA
pat	chr2_PATERNAL	37232863	37252547	+	hg002_chr2_paternal_624	CEBPZOS	hg002_chr2_paternal_624.4	N	NA
pat	chr2_PATERNAL	37237979	37267950	-	hg002_chr2_paternal_625	CEBPZ	hg002_chr2_paternal_625.1	N	NA
pat	chr2_PATERNAL	37268012	37307718	+	hg002_chr2_paternal_626	NDUFAF7	hg002_chr2_paternal_626.7	N	NA
pat	chr2_PATERNAL	37286853	37361184	-	hg002_chr2_paternal_627	PRKD3	hg002_chr2_paternal_627.6	N	NA
pat	chr2_PATERNAL	37380979	37409670	+	hg002_chr2_paternal_631	QPCT	hg002_chr2_paternal_631.1	N	NA
pat	chr2_PATERNAL	37678296	37709307	-	hg002_chr2_paternal_636	CDC42EP3	hg002_chr2_paternal_636.3	N	NA
pat	chr2_PATERNAL	37957190	38103415	+	hg002_chr2_paternal_642	RMDN2	hg002_chr2_paternal_642.3	N	NA
pat	chr2_PATERNAL	38103786	38112429	-	hg002_chr2_paternal_645	CYP1B1	hg002_chr2_paternal_645.1	N	NA
pat	chr2_PATERNAL	38330164	38414859	-	hg002_chr2_paternal_653	ATL2	hg002_chr2_paternal_653.1	N	NA
pat	chr2_PATERNAL	38598081	38639029	-	hg002_chr2_paternal_658	HNRNPLL	hg002_chr2_paternal_658.3	N	NA
pat	chr2_PATERNAL	38702194	38772750	+	hg002_chr2_paternal_659	GALM	hg002_chr2_paternal_659.3	N	NA
pat	chr2_PATERNAL	38781587	38789483	-	hg002_chr2_paternal_661	SRSF7	hg002_chr2_paternal_661.2	N	NA
pat	chr2_PATERNAL	38816177	38822972	+	hg002_chr2_paternal_664	GEMIN6	hg002_chr2_paternal_664.1	N	NA
pat	chr2_PATERNAL	38835697	38913594	-	hg002_chr2_paternal_665	DHX57	hg002_chr2_paternal_665.4	N	NA
pat	chr2_PATERNAL	38913636	38920370	+	hg002_chr2_paternal_668	MORN2	hg002_chr2_paternal_668.1	N	NA
pat	chr2_PATERNAL	38927538	39013155	+	hg002_chr2_paternal_670	ARHGEF33	hg002_chr2_paternal_670.1	N	NA
pat	chr2_PATERNAL	39019251	39163024	-	hg002_chr2_paternal_674	SOS1	hg002_chr2_paternal_674.6	N	NA
pat	chr2_PATERNAL	39206182	39285131	-	hg002_chr2_paternal_677	CDKL4	hg002_chr2_paternal_677.3	N	NA
pat	chr2_PATERNAL	39287275	39475356	-	hg002_chr2_paternal_678	MAP4K3	hg002_chr2_paternal_678.3	N	NA
pat	chr2_PATERNAL	39703695	39774173	+	hg002_chr2_paternal_681	TMEM178A	hg002_chr2_paternal_681.3	N	NA
pat	chr2_PATERNAL	39774273	39817489	-	hg002_chr2_paternal_682	THUMPD2	hg002_chr2_paternal_682.20	N	NA
pat	chr2_PATERNAL	40135465	40550793	-	hg002_chr2_paternal_687	SLC8A1	hg002_chr2_paternal_687.15	N	NA
pat	chr2_PATERNAL	42080091	42090587	+	hg002_chr2_paternal_705	PKDCC	hg002_chr2_paternal_705.1	N	NA
pat	chr2_PATERNAL	42200412	42363621	+	hg002_chr2_paternal_708	EML4	hg002_chr2_paternal_708.3	N	NA
pat	chr2_PATERNAL	42366633	42400056	-	hg002_chr2_paternal_709	COX7A2L	hg002_chr2_paternal_709.3	N	NA
pat	chr2_PATERNAL	42419465	42525113	-	hg002_chr2_paternal_710	KCNG3	hg002_chr2_paternal_710.2	N	NA
pat	chr2_PATERNAL	42525241	42788041	+	hg002_chr2_paternal_714	MTA3	hg002_chr2_paternal_714.4	N	NA
pat	chr2_PATERNAL	42793594	42795230	-	hg002_chr2_paternal_717	OXER1	hg002_chr2_paternal_717.1	N	NA
pat	chr2_PATERNAL	42798184	42823674	-	hg002_chr2_paternal_718	HAAO	hg002_chr2_paternal_718.1	N	NA
pat	chr2_PATERNAL	43253550	43257754	-	hg002_chr2_paternal_731	ZFP36L2	hg002_chr2_paternal_731.1	N	NA
pat	chr2_PATERNAL	43261999	43627245	-	hg002_chr2_paternal_733	THADA	hg002_chr2_paternal_733.5	N	NA
pat	chr2_PATERNAL	43668514	43799195	+	hg002_chr2_paternal_736	PLEKHH2	hg002_chr2_paternal_736.7	N	NA
pat	chr2_PATERNAL	43706361	43707639	-	hg002_chr2_paternal_737	C1GALT1C1L	hg002_chr2_paternal_737.1	N	NA
pat	chr2_PATERNAL	43805246	43859561	+	hg002_chr2_paternal_740	DYNC2LI1	hg002_chr2_paternal_740.3	N	NA
pat	chr2_PATERNAL	43837422	43870445	-	hg002_chr2_paternal_742	ABCG5	hg002_chr2_paternal_742.6	N	NA
pat	chr2_PATERNAL	43870185	43914175	+	hg002_chr2_paternal_743	ABCG8	hg002_chr2_paternal_743.2	N	NA
pat	chr2_PATERNAL	43917413	44027369	-	hg002_chr2_paternal_745	LRPPRC	hg002_chr2_paternal_745.1	N	NA
pat	chr2_PATERNAL	44199931	44278016	+	hg002_chr2_paternal_752	PPM1B	hg002_chr2_paternal_752.3	N	NA
pat	chr2_PATERNAL	44299489	44346408	+	hg002_chr2_paternal_755	SLC3A1	hg002_chr2_paternal_755.1	N	NA
pat	chr2_PATERNAL	44341579	44385816	-	hg002_chr2_paternal_756	PREPL	hg002_chr2_paternal_756.4	N	NA
pat	chr2_PATERNAL	44385901	44796571	+	hg002_chr2_paternal_757	CAMKMT	hg002_chr2_paternal_757.6	N	NA
pat	chr2_PATERNAL	44965647	44970013	+	hg002_chr2_paternal_765	SIX3	hg002_chr2_paternal_765.1	N	NA
pat	chr2_PATERNAL	45029119	45033389	-	hg002_chr2_paternal_768	SIX2	hg002_chr2_paternal_768.1	N	NA
pat	chr2_PATERNAL	45412826	45635262	-	hg002_chr2_paternal_773	SRBD1	hg002_chr2_paternal_773.3	N	NA
pat	chr2_PATERNAL	45675273	46211977	+	hg002_chr2_paternal_776	PRKCE	hg002_chr2_paternal_776.7	N	NA
pat	chr2_PATERNAL	46321401	46410689	+	hg002_chr2_paternal_784	EPAS1	hg002_chr2_paternal_784.1	N	NA
pat	chr2_PATERNAL	46535811	46566519	-	hg002_chr2_paternal_791	ATP6V1E2	hg002_chr2_paternal_791.1	N	NA
pat	chr2_PATERNAL	46566432	46608582	+	hg002_chr2_paternal_792	RHOQ	hg002_chr2_paternal_792.1	N	NA
pat	chr2_PATERNAL	46604831	46640940	-	hg002_chr2_paternal_794	PIGF	hg002_chr2_paternal_794.1	N	NA
pat	chr2_PATERNAL	46641115	46654071	+	hg002_chr2_paternal_796	CRIPT	hg002_chr2_paternal_796.1	N	NA
pat	chr2_PATERNAL	46722382	46786563	+	hg002_chr2_paternal_798	SOCS5	hg002_chr2_paternal_798.2	N	NA
pat	chr2_PATERNAL	46925422	46965404	-	hg002_chr2_paternal_803	MCFD2	hg002_chr2_paternal_803.5	N	NA
pat	chr2_PATERNAL	46939417	47099688	+	hg002_chr2_paternal_804	TTC7A	hg002_chr2_paternal_804.12	N	NA
pat	chr2_PATERNAL	47110504	47179152	-	hg002_chr2_paternal_805	STPG4	hg002_chr2_paternal_805.1	N	NA
pat	chr2_PATERNAL	47183926	47200753	-	hg002_chr2_paternal_806	CALM2	hg002_chr2_paternal_806.3	N	NA
pat	chr2_PATERNAL	47393159	47410871	+	hg002_chr2_paternal_813	EPCAM	hg002_chr2_paternal_813.1	N	NA
pat	chr2_PATERNAL	47426921	47661126	+	hg002_chr2_paternal_815	MSH2	hg002_chr2_paternal_815.2	N	NA
pat	chr2_PATERNAL	47533030	47594741	-	hg002_chr2_paternal_816	KCNK12	hg002_chr2_paternal_816.1	N	NA
pat	chr2_PATERNAL	47810642	47834445	+	hg002_chr2_paternal_823	MSH6	hg002_chr2_paternal_823.1	N	NA
pat	chr2_PATERNAL	47834412	47933951	-	hg002_chr2_paternal_825	FBXO11	hg002_chr2_paternal_825.8	N	NA
pat	chr2_PATERNAL	48341222	48406853	+	hg002_chr2_paternal_837	FOXN2	hg002_chr2_paternal_837.9	N	NA
pat	chr2_PATERNAL	48468323	48542862	+	hg002_chr2_paternal_839	PPP1R21	hg002_chr2_paternal_839.3	N	NA
pat	chr2_PATERNAL	48557635	48625862	+	hg002_chr2_paternal_842	STON1	hg002_chr2_paternal_842.2	N	NA
pat	chr2_PATERNAL	48645223	48706950	+	hg002_chr2_paternal_843	GTF2A1L	hg002_chr2_paternal_843.2	N	NA
pat	chr2_PATERNAL	48714124	48783084	-	hg002_chr2_paternal_845	LHCGR	hg002_chr2_paternal_845.5	N	NA
pat	chr2_PATERNAL	48989325	49181510	-	hg002_chr2_paternal_849	FSHR	hg002_chr2_paternal_849.3	N	NA
pat	chr2_PATERNAL	49945582	51059606	-	hg002_chr2_paternal_856	NRXN1	hg002_chr2_paternal_856.18	N	NA
pat	chr2_PATERNAL	53695443	53812207	-	hg002_chr2_paternal_880	ASB3	hg002_chr2_paternal_880.2	N	NA
pat	chr2_PATERNAL	53793037	53800449	+	hg002_chr2_paternal_882	CHAC2	hg002_chr2_paternal_882.2	N	NA
pat	chr2_PATERNAL	53812298	53844034	+	hg002_chr2_paternal_883	ERLEC1	hg002_chr2_paternal_883.3	N	NA
pat	chr2_PATERNAL	53878174	53885242	-	hg002_chr2_paternal_887	GPR75	hg002_chr2_paternal_887.1	N	NA
pat	chr2_PATERNAL	53889344	53996329	-	hg002_chr2_paternal_888	PSME4	hg002_chr2_paternal_888.1	N	NA
pat	chr2_PATERNAL	53996449	54330951	+	hg002_chr2_paternal_889	ACYP2	hg002_chr2_paternal_889.5	N	NA
pat	chr2_PATERNAL	54278841	54281892	-	hg002_chr2_paternal_896	TSPYL6	hg002_chr2_paternal_896.1	N	NA
pat	chr2_PATERNAL	54482019	54697146	+	hg002_chr2_paternal_899	SPTBN1	hg002_chr2_paternal_899.1	N	NA
pat	chr2_PATERNAL	54749250	55000893	+	hg002_chr2_paternal_904	EML6	hg002_chr2_paternal_904.5	N	NA
pat	chr2_PATERNAL	55001057	55166730	-	hg002_chr2_paternal_907	RTN4	hg002_chr2_paternal_907.10	N	NA
pat	chr2_PATERNAL	55201457	55261476	-	hg002_chr2_paternal_910	CLHC1	hg002_chr2_paternal_910.9	N	NA
pat	chr2_PATERNAL	55260816	55264766	+	hg002_chr2_paternal_912	RPS27A	hg002_chr2_paternal_912.3	N	NA
pat	chr2_PATERNAL	55265507	55298129	-	hg002_chr2_paternal_913	MTIF2	hg002_chr2_paternal_913.3	N	NA
pat	chr2_PATERNAL	55316718	55448671	-	hg002_chr2_paternal_915	CCDC88A	hg002_chr2_paternal_915.3	N	NA
pat	chr2_PATERNAL	55548523	55573880	+	hg002_chr2_paternal_921	CFAP36	hg002_chr2_paternal_921.2	N	NA
pat	chr2_PATERNAL	55576093	55646419	-	hg002_chr2_paternal_922	PPP4R3B	hg002_chr2_paternal_922.5	N	NA
pat	chr2_PATERNAL	55662842	55722594	-	hg002_chr2_paternal_924	PNPT1	hg002_chr2_paternal_924.1	N	NA
pat	chr2_PATERNAL	55894730	55952549	-	hg002_chr2_paternal_927	EFEMP1	hg002_chr2_paternal_927.1	N	NA
pat	chr2_PATERNAL	56212618	56414935	+	hg002_chr2_paternal_936	CCDC85A	hg002_chr2_paternal_936.2	N	NA
pat	chr2_PATERNAL	57939293	58191870	+	hg002_chr2_paternal_948	VRK2	hg002_chr2_paternal_948.9	N	NA
pat	chr2_PATERNAL	58191193	58273296	-	hg002_chr2_paternal_951	FANCL	hg002_chr2_paternal_951.8	N	NA
pat	chr2_PATERNAL	60482890	60585408	-	hg002_chr2_paternal_967	BCL11A	hg002_chr2_paternal_967.17	N	NA
pat	chr2_PATERNAL	60787977	60833808	+	hg002_chr2_paternal_973	PAPOLG	hg002_chr2_paternal_973.2	N	NA
pat	chr2_PATERNAL	60913284	60963320	+	hg002_chr2_paternal_977	REL	hg002_chr2_paternal_977.1	N	NA
pat	chr2_PATERNAL	60971931	61049969	-	hg002_chr2_paternal_981	PUS10	hg002_chr2_paternal_981.14	N	NA
pat	chr2_PATERNAL	61049430	61083701	+	hg002_chr2_paternal_983	PEX13	hg002_chr2_paternal_983.1	N	NA
pat	chr2_PATERNAL	61097584	61169741	+	hg002_chr2_paternal_984	SANBR	hg002_chr2_paternal_984.1	N	NA
pat	chr2_PATERNAL	61176828	61196539	+	hg002_chr2_paternal_987	C2orf74	hg002_chr2_paternal_987.6	N	NA
pat	chr2_PATERNAL	61219173	61502693	-	hg002_chr2_paternal_990	USP34	hg002_chr2_paternal_990.1	N	NA
pat	chr2_PATERNAL	61509455	61570212	-	hg002_chr2_paternal_992	XPO1	hg002_chr2_paternal_992.19	N	NA
pat	chr2_PATERNAL	61831852	61885781	-	hg002_chr2_paternal_1000	FAM161A	hg002_chr2_paternal_1000.4	N	NA
pat	chr2_PATERNAL	61899801	61920396	-	hg002_chr2_paternal_1004	CCT4	hg002_chr2_paternal_1004.1	N	NA
pat	chr2_PATERNAL	61920116	62167781	+	hg002_chr2_paternal_1006	COMMD1	hg002_chr2_paternal_1006.5	N	NA
pat	chr2_PATERNAL	62227838	62256453	+	hg002_chr2_paternal_1011	B3GNT2	hg002_chr2_paternal_1011.1	N	NA
pat	chr2_PATERNAL	62485380	62538047	-	hg002_chr2_paternal_1017	TMEM17	hg002_chr2_paternal_1017.5	N	NA
pat	chr2_PATERNAL	62705632	63079034	+	hg002_chr2_paternal_1023	EHBP1	hg002_chr2_paternal_1023.29	N	NA
pat	chr2_PATERNAL	63082283	63090379	+	hg002_chr2_paternal_1026	OTX1	hg002_chr2_paternal_1026.2	N	NA
pat	chr2_PATERNAL	63152102	63873773	-	hg002_chr2_paternal_1030	WDPCP	hg002_chr2_paternal_1030.8	N	NA
pat	chr2_PATERNAL	63621992	63640190	+	hg002_chr2_paternal_1033	MDH1	hg002_chr2_paternal_1033.2	N	NA
pat	chr2_PATERNAL	63873916	63924512	+	hg002_chr2_paternal_1039	UGP2	hg002_chr2_paternal_1039.8	N	NA
pat	chr2_PATERNAL	63925102	64052411	-	hg002_chr2_paternal_1040	VPS54	hg002_chr2_paternal_1040.5	N	NA
pat	chr2_PATERNAL	64125654	64177435	-	hg002_chr2_paternal_1042	PELI1	hg002_chr2_paternal_1042.5	N	NA
pat	chr2_PATERNAL	64487833	64495051	+	hg002_chr2_paternal_1051	LGALSL	hg002_chr2_paternal_1051.1	N	NA
pat	chr2_PATERNAL	64558366	64627006	+	hg002_chr2_paternal_1054	AFTPH	hg002_chr2_paternal_1054.6	N	NA
pat	chr2_PATERNAL	64665620	64687905	-	hg002_chr2_paternal_1059	SERTAD2	hg002_chr2_paternal_1059.1	N	NA
pat	chr2_PATERNAL	65023066	65058474	+	hg002_chr2_paternal_1071	SLC1A4	hg002_chr2_paternal_1071.4	N	NA
pat	chr2_PATERNAL	65091032	65121637	+	hg002_chr2_paternal_1074	CEP68	hg002_chr2_paternal_1074.4	N	NA
pat	chr2_PATERNAL	65121487	65165063	-	hg002_chr2_paternal_1075	RAB1A	hg002_chr2_paternal_1075.1	N	NA
pat	chr2_PATERNAL	65263125	65306549	+	hg002_chr2_paternal_1079	ACTR2	hg002_chr2_paternal_1079.2	N	NA
pat	chr2_PATERNAL	65342472	65467907	-	hg002_chr2_paternal_1081	SPRED2	hg002_chr2_paternal_1081.9	N	NA
pat	chr2_PATERNAL	66472054	66610821	+	hg002_chr2_paternal_1098	MEIS1	hg002_chr2_paternal_1098.1	N	NA
pat	chr2_PATERNAL	67434909	67449660	+	hg002_chr2_paternal_1110	ETAA1	hg002_chr2_paternal_1110.1	N	NA
pat	chr2_PATERNAL	68078568	68100429	-	hg002_chr2_paternal_1118	C1D	hg002_chr2_paternal_1118.4	N	NA
pat	chr2_PATERNAL	68167202	68194924	-	hg002_chr2_paternal_1122	DNAAF10	hg002_chr2_paternal_1122.1	N	NA
pat	chr2_PATERNAL	68195285	68213636	+	hg002_chr2_paternal_1123	PNO1	hg002_chr2_paternal_1123.3	N	NA
pat	chr2_PATERNAL	68216251	68289920	-	hg002_chr2_paternal_1124	PPP3R1	hg002_chr2_paternal_1124.1	N	NA
pat	chr2_PATERNAL	68321570	68357338	-	hg002_chr2_paternal_1126	CNRIP1	hg002_chr2_paternal_1126.9	N	NA
pat	chr2_PATERNAL	68402670	68434814	+	hg002_chr2_paternal_1129	PLEK	hg002_chr2_paternal_1129.1	N	NA
pat	chr2_PATERNAL	68498438	68506309	-	hg002_chr2_paternal_1131	FBXO48	hg002_chr2_paternal_1131.1	N	NA
pat	chr2_PATERNAL	68506600	68619161	+	hg002_chr2_paternal_1132	APLF	hg002_chr2_paternal_1132.1	N	NA
pat	chr2_PATERNAL	68682572	68697244	+	hg002_chr2_paternal_1135	PROKR1	hg002_chr2_paternal_1135.1	N	NA
pat	chr2_PATERNAL	68749535	68865836	+	hg002_chr2_paternal_1136	ARHGAP25	hg002_chr2_paternal_1136.2	N	NA
pat	chr2_PATERNAL	68899913	68910401	-	hg002_chr2_paternal_1140	BMP10	hg002_chr2_paternal_1140.1	N	NA
pat	chr2_PATERNAL	68984206	68991868	-	hg002_chr2_paternal_1143	GKN2	hg002_chr2_paternal_1143.1	N	NA
pat	chr2_PATERNAL	69013626	69019966	+	hg002_chr2_paternal_1144	GKN1	hg002_chr2_paternal_1144.1	N	NA
pat	chr2_PATERNAL	69052119	69288276	+	hg002_chr2_paternal_1145	ANTXR1	hg002_chr2_paternal_1145.6	N	NA
pat	chr2_PATERNAL	69358726	69426176	-	hg002_chr2_paternal_1152	GFPT1	hg002_chr2_paternal_1152.3	N	NA
pat	chr2_PATERNAL	69434700	69478520	-	hg002_chr2_paternal_1153	NFU1	hg002_chr2_paternal_1153.6	N	NA
pat	chr2_PATERNAL	69496950	69682744	-	hg002_chr2_paternal_1155	AAK1	hg002_chr2_paternal_1155.3	N	NA
pat	chr2_PATERNAL	69682813	69866093	+	hg002_chr2_paternal_1160	ANXA4	hg002_chr2_paternal_1160.8	N	NA
pat	chr2_PATERNAL	69868641	69920375	+	hg002_chr2_paternal_1164	GMCL1	hg002_chr2_paternal_1164.2	N	NA
pat	chr2_PATERNAL	69932949	69943685	+	hg002_chr2_paternal_1166	SNRNP27	hg002_chr2_paternal_1166.1	N	NA
pat	chr2_PATERNAL	69953558	69981373	+	hg002_chr2_paternal_1168	MXD1	hg002_chr2_paternal_1168.3	N	NA
pat	chr2_PATERNAL	69971145	70125837	-	hg002_chr2_paternal_1169	ASPRV1	hg002_chr2_paternal_1169.3	N	NA
pat	chr2_PATERNAL	70125939	70127665	+	hg002_chr2_paternal_1173	PCBP1	hg002_chr2_paternal_1173.1	N	NA
pat	chr2_PATERNAL	70188438	70229533	-	hg002_chr2_paternal_1177	C2orf42	hg002_chr2_paternal_1177.7	N	NA
pat	chr2_PATERNAL	70247969	70287313	-	hg002_chr2_paternal_1178	TIA1	hg002_chr2_paternal_1178.16	N	NA
pat	chr2_PATERNAL	70296436	70319706	+	hg002_chr2_paternal_1182	PCYOX1	hg002_chr2_paternal_1182.2	N	NA
pat	chr2_PATERNAL	70319883	70332256	-	hg002_chr2_paternal_1183	SNRPG	hg002_chr2_paternal_1183.7	N	NA
pat	chr2_PATERNAL	70334491	70340584	-	hg002_chr2_paternal_1185	FAM136A	hg002_chr2_paternal_1185.1	N	NA
pat	chr2_PATERNAL	70486301	70592890	-	hg002_chr2_paternal_1188	TGFA	hg002_chr2_paternal_1188.4	N	NA
pat	chr2_PATERNAL	70695831	70807239	-	hg002_chr2_paternal_1192	ADD2	hg002_chr2_paternal_1192.3	N	NA
pat	chr2_PATERNAL	70816349	70829682	-	hg002_chr2_paternal_1194	FIGLA	hg002_chr2_paternal_1194.1	N	NA
pat	chr2_PATERNAL	70847682	70864264	-	hg002_chr2_paternal_1196	CLEC4F	hg002_chr2_paternal_1196.6	N	NA
pat	chr2_PATERNAL	70863160	70874845	-	hg002_chr2_paternal_1198	CD207	hg002_chr2_paternal_1198.2	N	NA
pat	chr2_PATERNAL	70939633	70972494	+	hg002_chr2_paternal_1200	VAX2	hg002_chr2_paternal_1200.3	N	NA
pat	chr2_PATERNAL	70974945	71004430	+	hg002_chr2_paternal_1202	ATP6V1B1	hg002_chr2_paternal_1202.1	N	NA
pat	chr2_PATERNAL	71017444	71024498	+	hg002_chr2_paternal_1207	ANKRD53	hg002_chr2_paternal_1207.5	N	NA
pat	chr2_PATERNAL	71024941	71033872	-	hg002_chr2_paternal_1208	TEX261	hg002_chr2_paternal_1208.1	N	NA
pat	chr2_PATERNAL	71107319	71118831	+	hg002_chr2_paternal_1215	NAGK	hg002_chr2_paternal_1215.5	N	NA
pat	chr2_PATERNAL	71148664	71169236	-	hg002_chr2_paternal_1216	MCEE	hg002_chr2_paternal_1216.1	N	NA
pat	chr2_PATERNAL	71169641	71189104	+	hg002_chr2_paternal_1217	MPHOSPH10	hg002_chr2_paternal_1217.1	N	NA
pat	chr2_PATERNAL	71221762	71266129	-	hg002_chr2_paternal_1218	PAIP2B	hg002_chr2_paternal_1218.4	N	NA
pat	chr2_PATERNAL	71370756	71473960	+	hg002_chr2_paternal_1220	ZNF638	hg002_chr2_paternal_1220.4	N	NA
pat	chr2_PATERNAL	71492454	71727301	+	hg002_chr2_paternal_1222	DYSF	hg002_chr2_paternal_1222.13	N	NA
pat	chr2_PATERNAL	72170017	72188642	-	hg002_chr2_paternal_1226	CYP26B1	hg002_chr2_paternal_1226.6	N	NA
pat	chr2_PATERNAL	72216750	72866703	-	hg002_chr2_paternal_1227	EXOC6B	hg002_chr2_paternal_1227.10	N	NA
pat	chr2_PATERNAL	72928103	72932853	+	hg002_chr2_paternal_1231	SPR	hg002_chr2_paternal_1231.1	N	NA
pat	chr2_PATERNAL	72956872	72975575	+	hg002_chr2_paternal_1233	EMX1	hg002_chr2_paternal_1233.2	N	NA
pat	chr2_PATERNAL	72982721	73112426	-	hg002_chr2_paternal_1234	SFXN5	hg002_chr2_paternal_1234.21	N	NA
pat	chr2_PATERNAL	73114096	73153658	-	hg002_chr2_paternal_1237	RAB11FIP5	hg002_chr2_paternal_1237.1	N	NA
pat	chr2_PATERNAL	73243282	73253220	+	hg002_chr2_paternal_1238	NOTO	hg002_chr2_paternal_1238.1	N	NA
pat	chr2_PATERNAL	73254952	73267928	+	hg002_chr2_paternal_1239	SMYD5	hg002_chr2_paternal_1239.1	N	NA
pat	chr2_PATERNAL	73268713	73273991	-	hg002_chr2_paternal_1240	PRADC1	hg002_chr2_paternal_1240.2	N	NA
pat	chr2_PATERNAL	73275015	73293712	+	hg002_chr2_paternal_1241	CCT7	hg002_chr2_paternal_1241.4	N	NA
pat	chr2_PATERNAL	73295397	73325188	-	hg002_chr2_paternal_1242	FBXO41	hg002_chr2_paternal_1242.4	N	NA
pat	chr2_PATERNAL	73331639	73334258	-	hg002_chr2_paternal_1244	EGR4	hg002_chr2_paternal_1244.1	N	NA
pat	chr2_PATERNAL	73426512	73650716	+	hg002_chr2_paternal_1250	ALMS1	hg002_chr2_paternal_1250.2	N	NA
pat	chr2_PATERNAL	73681472	73683171	-	hg002_chr2_paternal_1253	NAT8	hg002_chr2_paternal_1253.1	N	NA
pat	chr2_PATERNAL	73770701	73778175	-	hg002_chr2_paternal_1259	TPRKB	hg002_chr2_paternal_1259.8	N	NA
pat	chr2_PATERNAL	73803009	73820897	-	hg002_chr2_paternal_1260	DUSP11	hg002_chr2_paternal_1260.1	N	NA
pat	chr2_PATERNAL	73839768	73848142	+	hg002_chr2_paternal_1261	C2orf78	hg002_chr2_paternal_1261.3	Y	NA
pat	chr2_PATERNAL	73859951	73904640	+	hg002_chr2_paternal_1263	STAMBP	hg002_chr2_paternal_1263.4	N	NA
pat	chr2_PATERNAL	73923992	73951082	+	hg002_chr2_paternal_1266	ACTG2	hg002_chr2_paternal_1266.2	N	NA
pat	chr2_PATERNAL	73958102	73990169	+	hg002_chr2_paternal_1267	DGUOK	hg002_chr2_paternal_1267.6	N	NA
pat	chr2_PATERNAL	74014854	74166722	+	hg002_chr2_paternal_1270	TET3	hg002_chr2_paternal_1270.5	N	NA
pat	chr2_PATERNAL	74166624	74179134	-	hg002_chr2_paternal_1272	BOLA3	hg002_chr2_paternal_1272.2	N	NA
pat	chr2_PATERNAL	74183741	74210089	-	hg002_chr2_paternal_1274	MOB1A	hg002_chr2_paternal_1274.5	N	NA
pat	chr2_PATERNAL	74229797	74248735	+	hg002_chr2_paternal_1275	MTHFD2	hg002_chr2_paternal_1275.1	N	NA
pat	chr2_PATERNAL	74247412	74375770	-	hg002_chr2_paternal_1276	SLC4A5	hg002_chr2_paternal_1276.2	N	NA
pat	chr2_PATERNAL	74393509	74424220	-	hg002_chr2_paternal_1281	DCTN1	hg002_chr2_paternal_1281.5	N	NA
pat	chr2_PATERNAL	74446529	74453970	-	hg002_chr2_paternal_1283	C2orf81	hg002_chr2_paternal_1283.2	N	NA
pat	chr2_PATERNAL	74454081	74458106	+	hg002_chr2_paternal_1285	WDR54	hg002_chr2_paternal_1285.5	N	NA
pat	chr2_PATERNAL	74458186	74474288	-	hg002_chr2_paternal_1286	RTKN	hg002_chr2_paternal_1286.2	N	NA
pat	chr2_PATERNAL	74487432	74490289	+	hg002_chr2_paternal_1288	INO80B	hg002_chr2_paternal_1288.1	N	NA
pat	chr2_PATERNAL	74490783	74493226	+	hg002_chr2_paternal_1289	WBP1	hg002_chr2_paternal_1289.1	N	NA
pat	chr2_PATERNAL	74493402	74497727	-	hg002_chr2_paternal_1290	MOGS	hg002_chr2_paternal_1290.2	N	NA
pat	chr2_PATERNAL	74504326	74505024	-	hg002_chr2_paternal_1291	MRPL53	hg002_chr2_paternal_1291.1	N	NA
pat	chr2_PATERNAL	74505176	74515321	-	hg002_chr2_paternal_1292	CCDC142	hg002_chr2_paternal_1292.1	N	NA
pat	chr2_PATERNAL	74515404	74526881	+	hg002_chr2_paternal_1293	TTC31	hg002_chr2_paternal_1293.5	N	NA
pat	chr2_PATERNAL	74529839	74535638	-	hg002_chr2_paternal_1294	LBX2	hg002_chr2_paternal_1294.1	N	NA
pat	chr2_PATERNAL	74537365	74540017	-	hg002_chr2_paternal_1296	PCGF1	hg002_chr2_paternal_1296.1	N	NA
pat	chr2_PATERNAL	74546772	74549470	+	hg002_chr2_paternal_1297	TLX2	hg002_chr2_paternal_1297.1	N	NA
pat	chr2_PATERNAL	74550453	74558553	-	hg002_chr2_paternal_1298	DQX1	hg002_chr2_paternal_1298.2	N	NA
pat	chr2_PATERNAL	74558974	74562028	-	hg002_chr2_paternal_1299	AUP1	hg002_chr2_paternal_1299.1	N	NA
pat	chr2_PATERNAL	74561727	74565878	+	hg002_chr2_paternal_1300	HTRA2	hg002_chr2_paternal_1300.8	N	NA
pat	chr2_PATERNAL	74564580	74588024	-	hg002_chr2_paternal_1301	LOXL3	hg002_chr2_paternal_1301.3	N	NA
pat	chr2_PATERNAL	74581427	74589873	+	hg002_chr2_paternal_1302	DOK1	hg002_chr2_paternal_1302.6	N	NA
pat	chr2_PATERNAL	74590205	74680648	-	hg002_chr2_paternal_1303	M1AP	hg002_chr2_paternal_1303.12	N	NA
