gene_id	gene_name	transcript_id	broken	pident
hg002_chr3_maternal_792	MAP4	hg002_chr3_maternal_792.3	N	NA
hg002_chr3_maternal_796	CDC25A	hg002_chr3_maternal_796.1	N	NA
hg002_chr3_maternal_800	CAMP	hg002_chr3_maternal_800.1	N	NA
hg002_chr3_maternal_801	ZNF589	hg002_chr3_maternal_801.1	N	NA
hg002_chr3_maternal_803	NME6	hg002_chr3_maternal_803.11	N	NA
hg002_chr3_maternal_805	SPINK8	hg002_chr3_maternal_805.1	N	NA
hg002_chr3_maternal_807	FBXW12	hg002_chr3_maternal_807.3	N	NA
hg002_chr3_maternal_809	PLXNB1	hg002_chr3_maternal_809.9	N	NA
hg002_chr3_maternal_810	CCDC51	hg002_chr3_maternal_810.1	N	NA
hg002_chr3_maternal_811	TMA7	hg002_chr3_maternal_811.2	N	NA
hg002_chr3_maternal_812	ATRIP	hg002_chr3_maternal_812.3	N	NA
hg002_chr3_maternal_814	TREX1	hg002_chr3_maternal_814.2	N	NA
hg002_chr3_maternal_815	SHISA5	hg002_chr3_maternal_815.5	N	NA
hg002_chr3_maternal_816	PFKFB4	hg002_chr3_maternal_816.9	N	NA
hg002_chr3_maternal_818	UCN2	hg002_chr3_maternal_818.1	N	NA
hg002_chr3_maternal_819	COL7A1	hg002_chr3_maternal_819.1	N	NA
hg002_chr3_maternal_821	UQCRC1	hg002_chr3_maternal_821.1	N	NA
hg002_chr3_maternal_823	TMEM89	hg002_chr3_maternal_823.1	N	NA
hg002_chr3_maternal_824	SLC26A6	hg002_chr3_maternal_824.4	N	NA
hg002_chr3_maternal_826	CELSR3	hg002_chr3_maternal_826.1	N	NA
hg002_chr3_maternal_829	NCKIPSD	hg002_chr3_maternal_829.1	N	NA
hg002_chr3_maternal_830	IP6K2	hg002_chr3_maternal_830.11	N	NA
hg002_chr3_maternal_831	PRKAR2A	hg002_chr3_maternal_831.6	N	NA
hg002_chr3_maternal_833	SLC25A20	hg002_chr3_maternal_833.1	N	NA
hg002_chr3_maternal_835	ARIH2	hg002_chr3_maternal_835.13	N	NA
hg002_chr3_maternal_837	P4HTM	hg002_chr3_maternal_837.4	N	NA
hg002_chr3_maternal_839	WDR6	hg002_chr3_maternal_839.3	N	NA
hg002_chr3_maternal_840	DALRD3	hg002_chr3_maternal_840.1	N	NA
hg002_chr3_maternal_842	NDUFAF3	hg002_chr3_maternal_842.4	N	NA
hg002_chr3_maternal_844	IMPDH2	hg002_chr3_maternal_844.1	N	NA
hg002_chr3_maternal_845	QRICH1	hg002_chr3_maternal_845.7	N	NA
hg002_chr3_maternal_847	QARS1	hg002_chr3_maternal_847.2	N	NA
hg002_chr3_maternal_849	USP19	hg002_chr3_maternal_849.1	N	NA
hg002_chr3_maternal_850	LAMB2	hg002_chr3_maternal_850.1	N	NA
hg002_chr3_maternal_853	CCDC71	hg002_chr3_maternal_853.1	N	NA
hg002_chr3_maternal_854	KLHDC8B	hg002_chr3_maternal_854.1	N	NA
hg002_chr3_maternal_855	C3orf84	hg002_chr3_maternal_855.1	NA	NA
hg002_chr3_maternal_856	IHO1	hg002_chr3_maternal_856.3	N	NA
hg002_chr3_maternal_857	C3orf62	hg002_chr3_maternal_857.1	N	NA
hg002_chr3_maternal_859	USP4	hg002_chr3_maternal_859.1	N	NA
hg002_chr3_maternal_861	GPX1	hg002_chr3_maternal_861.1	N	NA
hg002_chr3_maternal_862	RHOA	hg002_chr3_maternal_862.7	N	NA
hg002_chr3_maternal_863	TCTA	hg002_chr3_maternal_863.1	N	NA
hg002_chr3_maternal_864	AMT	hg002_chr3_maternal_864.1	N	NA
hg002_chr3_maternal_865	NICN1	hg002_chr3_maternal_865.1	N	NA
hg002_chr3_maternal_867	DAG1	hg002_chr3_maternal_867.52	N	NA
hg002_chr3_maternal_869	BSN	hg002_chr3_maternal_869.2	N	NA
hg002_chr3_maternal_870	APEH	hg002_chr3_maternal_870.4	N	NA
hg002_chr3_maternal_871	MST1	hg002_chr3_maternal_871.8	N	NA
hg002_chr3_maternal_872	RNF123	hg002_chr3_maternal_872.1	N	NA
hg002_chr3_maternal_873	AMIGO3	hg002_chr3_maternal_873.1	N	NA
hg002_chr3_maternal_874	GMPPB	hg002_chr3_maternal_874.1	N	NA
hg002_chr3_maternal_875	IP6K1	hg002_chr3_maternal_875.4	N	NA
hg002_chr3_maternal_878	CDHR4	hg002_chr3_maternal_878.1	N	NA
hg002_chr3_maternal_879	INKA1	hg002_chr3_maternal_879.2	N	NA
hg002_chr3_maternal_880	UBA7	hg002_chr3_maternal_880.1	N	NA
hg002_chr3_maternal_882	TRAIP	hg002_chr3_maternal_882.2	N	NA
hg002_chr3_maternal_883	CAMKV	hg002_chr3_maternal_883.2	N	NA
hg002_chr3_maternal_886	MST1R	hg002_chr3_maternal_886.15	N	NA
hg002_chr3_maternal_887	MON1A	hg002_chr3_maternal_887.4	N	NA
hg002_chr3_maternal_888	RBM6	hg002_chr3_maternal_888.10	N	NA
hg002_chr3_maternal_889	RBM5	hg002_chr3_maternal_889.2	N	NA
hg002_chr3_maternal_893	SEMA3F	hg002_chr3_maternal_893.8	N	NA
hg002_chr3_maternal_894	GNAT1	hg002_chr3_maternal_894.2	N	NA
hg002_chr3_maternal_895	SLC38A3	hg002_chr3_maternal_895.2	N	NA
hg002_chr3_maternal_896	GNAI2	hg002_chr3_maternal_896.6	N	NA
hg002_chr3_maternal_899	SEMA3B	hg002_chr3_maternal_899.3	N	NA
hg002_chr3_maternal_901	LSMEM2	hg002_chr3_maternal_901.5	N	NA
hg002_chr3_maternal_902	IFRD2	hg002_chr3_maternal_902.1	N	NA
hg002_chr3_maternal_903	HYAL3	hg002_chr3_maternal_903.5	N	NA
hg002_chr3_maternal_904	NAA80	hg002_chr3_maternal_904.2	N	NA
hg002_chr3_maternal_905	HYAL1	hg002_chr3_maternal_905.1	N	NA
hg002_chr3_maternal_906	HYAL2	hg002_chr3_maternal_906.2	N	NA
hg002_chr3_maternal_907	TUSC2	hg002_chr3_maternal_907.1	N	NA
hg002_chr3_maternal_908	RASSF1	hg002_chr3_maternal_908.6	N	NA
hg002_chr3_maternal_910	ZMYND10	hg002_chr3_maternal_910.2	N	NA
hg002_chr3_maternal_911	NPRL2	hg002_chr3_maternal_911.2	N	NA
hg002_chr3_maternal_912	CYB561D2	hg002_chr3_maternal_912.1	N	NA
hg002_chr3_maternal_913	TMEM115	hg002_chr3_maternal_913.1	N	NA
hg002_chr3_maternal_914	CACNA2D2	hg002_chr3_maternal_914.3	N	NA
hg002_chr3_maternal_919	C3orf18	hg002_chr3_maternal_919.10	N	NA
hg002_chr3_maternal_920	HEMK1	hg002_chr3_maternal_920.26	N	NA
hg002_chr3_maternal_921	CISH	hg002_chr3_maternal_921.3	N	NA
hg002_chr3_maternal_922	MAPKAPK3	hg002_chr3_maternal_922.7	N	NA
hg002_chr3_maternal_924	DOCK3	hg002_chr3_maternal_924.4	N	NA
hg002_chr3_maternal_929	MANF	hg002_chr3_maternal_929.1	N	NA
hg002_chr3_maternal_930	RBM15B	hg002_chr3_maternal_930.1	N	NA
hg002_chr3_maternal_931	DCAF1	hg002_chr3_maternal_931.31	N	NA
hg002_chr3_maternal_933	RAD54L2	hg002_chr3_maternal_933.6	N	NA
hg002_chr3_maternal_936	TEX264	hg002_chr3_maternal_936.11	N	NA
hg002_chr3_maternal_938	GRM2	hg002_chr3_maternal_938.3	N	NA
hg002_chr3_maternal_940	IQCF6	hg002_chr3_maternal_940.3	N	NA
hg002_chr3_maternal_942	IQCF3	hg002_chr3_maternal_942.3	N	NA
hg002_chr3_maternal_943	IQCF2	hg002_chr3_maternal_943.1	N	NA
hg002_chr3_maternal_946	IQCF5	hg002_chr3_maternal_946.1	N	NA
hg002_chr3_maternal_947	IQCF1	hg002_chr3_maternal_947.3	N	NA
hg002_chr3_maternal_948	RRP9	hg002_chr3_maternal_948.1	N	NA
hg002_chr3_maternal_949	PARP3	hg002_chr3_maternal_949.1	N	NA
hg002_chr3_maternal_950	GPR62	hg002_chr3_maternal_950.1	N	NA
hg002_chr3_maternal_951	PCBP4	hg002_chr3_maternal_951.16	N	NA
hg002_chr3_maternal_952	ABHD14B	hg002_chr3_maternal_952.2	N	NA
hg002_chr3_maternal_953	ABHD14A	hg002_chr3_maternal_953.1	N	NA
hg002_chr3_maternal_955	ACY1	hg002_chr3_maternal_955.1	N	NA
hg002_chr3_maternal_956	RPL29	hg002_chr3_maternal_956.1	N	NA
hg002_chr3_maternal_959	DUSP7	hg002_chr3_maternal_959.1	N	NA
hg002_chr3_maternal_961	POC1A	hg002_chr3_maternal_961.3	N	NA
hg002_chr3_maternal_963	ALAS1	hg002_chr3_maternal_963.7	N	NA
hg002_chr3_maternal_964	TLR9	hg002_chr3_maternal_964.1	N	NA
hg002_chr3_maternal_965	TWF2	hg002_chr3_maternal_965.1	N	NA
hg002_chr3_maternal_967	PPM1M	hg002_chr3_maternal_967.2	N	NA
hg002_chr3_maternal_968	WDR82	hg002_chr3_maternal_968.1	N	NA
hg002_chr3_maternal_971	GLYCTK	hg002_chr3_maternal_971.11	N	NA
hg002_chr3_maternal_974	DNAH1	hg002_chr3_maternal_974.4	N	NA
hg002_chr3_maternal_976	BAP1	hg002_chr3_maternal_976.1	N	NA
hg002_chr3_maternal_977	PHF7	hg002_chr3_maternal_977.4	N	NA
hg002_chr3_maternal_978	SEMA3G	hg002_chr3_maternal_978.1	N	NA
hg002_chr3_maternal_979	TNNC1	hg002_chr3_maternal_979.1	N	NA
hg002_chr3_maternal_980	NISCH	hg002_chr3_maternal_980.4	N	NA
hg002_chr3_maternal_981	STAB1	hg002_chr3_maternal_981.3	N	NA
hg002_chr3_maternal_982	NT5DC2	hg002_chr3_maternal_982.1	N	NA
hg002_chr3_maternal_984	SMIM4	hg002_chr3_maternal_984.1	NA	NA
hg002_chr3_maternal_988	GNL3	hg002_chr3_maternal_988.2	N	NA
hg002_chr3_maternal_994	GLT8D1	hg002_chr3_maternal_994.2	N	NA
hg002_chr3_maternal_995	SPCS1	hg002_chr3_maternal_995.1	N	NA
hg002_chr3_maternal_996	NEK4	hg002_chr3_maternal_996.4	N	NA
hg002_chr3_maternal_1000	ITIH1	hg002_chr3_maternal_1000.1	N	NA
hg002_chr3_maternal_1001	ITIH3	hg002_chr3_maternal_1001.3	N	NA
hg002_chr3_maternal_1003	ITIH4	hg002_chr3_maternal_1003.2	N	NA
hg002_chr3_maternal_1005	MUSTN1	hg002_chr3_maternal_1005.1	N	NA
hg002_chr3_maternal_1007	STIMATE	hg002_chr3_maternal_1007.1	N	NA
hg002_chr3_maternal_1009	SFMBT1	hg002_chr3_maternal_1009.1	N	NA
hg002_chr3_maternal_1011	RFT1	hg002_chr3_maternal_1011.6	N	NA
hg002_chr3_maternal_1012	PRKCD	hg002_chr3_maternal_1012.3	N	NA
hg002_chr3_maternal_1013	TKT	hg002_chr3_maternal_1013.1	N	NA
hg002_chr3_maternal_1016	DCP1A	hg002_chr3_maternal_1016.5	N	NA
hg002_chr3_maternal_1022	CACNA1D	hg002_chr3_maternal_1022.4	N	NA
hg002_chr3_maternal_1024	CHDH	hg002_chr3_maternal_1024.1	N	NA
hg002_chr3_maternal_1025	IL17RB	hg002_chr3_maternal_1025.1	N	NA
hg002_chr3_maternal_1026	ACTR8	hg002_chr3_maternal_1026.4	N	NA
hg002_chr3_maternal_1027	SELENOK	hg002_chr3_maternal_1027.1	N	NA
hg002_chr3_maternal_1031	CACNA2D3	hg002_chr3_maternal_1031.1	N	NA
hg002_chr3_maternal_1037	LRTM1	hg002_chr3_maternal_1037.1	N	NA
hg002_chr3_maternal_1043	WNT5A	hg002_chr3_maternal_1043.6	N	NA
hg002_chr3_maternal_1044	ERC2	hg002_chr3_maternal_1044.4	N	NA
hg002_chr3_maternal_1051	CCDC66	hg002_chr3_maternal_1051.37	N	NA
hg002_chr3_maternal_1052	TASOR	hg002_chr3_maternal_1052.6	N	NA
hg002_chr3_maternal_1053	ARHGEF3	hg002_chr3_maternal_1053.4	N	NA
hg002_chr3_maternal_1055	SPATA12	hg002_chr3_maternal_1055.1	N	NA
hg002_chr3_maternal_1056	IL17RD	hg002_chr3_maternal_1056.2	N	NA
hg002_chr3_maternal_1059	HESX1	hg002_chr3_maternal_1059.1	N	NA
hg002_chr3_maternal_1060	APPL1	hg002_chr3_maternal_1060.1	N	NA
hg002_chr3_maternal_1061	ASB14	hg002_chr3_maternal_1061.1	N	NA
hg002_chr3_maternal_1064	DNAH12	hg002_chr3_maternal_1064.3	N	NA
hg002_chr3_maternal_1071	PDE12	hg002_chr3_maternal_1071.2	N	NA
hg002_chr3_maternal_1072	ARF4	hg002_chr3_maternal_1072.1	N	NA
hg002_chr3_maternal_1075	DENND6A	hg002_chr3_maternal_1075.2	N	NA
hg002_chr3_maternal_1077	SLMAP	hg002_chr3_maternal_1077.22	N	NA
hg002_chr3_maternal_1083	FLNB	hg002_chr3_maternal_1083.4	N	NA
hg002_chr3_maternal_1087	DNASE1L3	hg002_chr3_maternal_1087.2	N	NA
hg002_chr3_maternal_1089	ABHD6	hg002_chr3_maternal_1089.1	N	NA
hg002_chr3_maternal_1090	HTD2	hg002_chr3_maternal_1090.4	N	NA
hg002_chr3_maternal_1091	RPP14	hg002_chr3_maternal_1091.1	N	NA
hg002_chr3_maternal_1092	PXK	hg002_chr3_maternal_1092.49	N	NA
hg002_chr3_maternal_1094	PDHB	hg002_chr3_maternal_1094.1	N	NA
hg002_chr3_maternal_1096	KCTD6	hg002_chr3_maternal_1096.1	N	NA
hg002_chr3_maternal_1097	ACOX2	hg002_chr3_maternal_1097.2	N	NA
hg002_chr3_maternal_1100	FAM107A	hg002_chr3_maternal_1100.1	N	NA
hg002_chr3_maternal_1102	FAM3D	hg002_chr3_maternal_1102.10	N	NA
hg002_chr3_maternal_1104	CFAP20DC	hg002_chr3_maternal_1104.16	N	NA
hg002_chr3_maternal_1109	FHIT	hg002_chr3_maternal_1109.8	N	NA
hg002_chr3_maternal_1123	PTPRG	hg002_chr3_maternal_1123.2	N	NA
hg002_chr3_maternal_1131	C3orf14	hg002_chr3_maternal_1131.2	NA	NA
hg002_chr3_maternal_1132	FEZF2	hg002_chr3_maternal_1132.1	N	NA
hg002_chr3_maternal_1134	CADPS	hg002_chr3_maternal_1134.1	N	NA
hg002_chr3_maternal_1141	SYNPR	hg002_chr3_maternal_1141.3	N	NA
hg002_chr3_maternal_1145	SNTN	hg002_chr3_maternal_1145.1	N	NA
hg002_chr3_maternal_1148	C3orf49	hg002_chr3_maternal_1148.3	N	NA
hg002_chr3_maternal_1149	THOC7	hg002_chr3_maternal_1149.3	N	NA
hg002_chr3_maternal_1151	ATXN7	hg002_chr3_maternal_1151.3	N	NA
hg002_chr3_maternal_1154	PSMD6	hg002_chr3_maternal_1154.5	N	NA
hg002_chr3_maternal_1159	PRICKLE2	hg002_chr3_maternal_1159.1	N	NA
hg002_chr3_maternal_1166	ADAMTS9	hg002_chr3_maternal_1166.2	N	NA
hg002_chr3_maternal_1176	MAGI1	hg002_chr3_maternal_1176.1	N	NA
hg002_chr3_maternal_1185	SLC25A26	hg002_chr3_maternal_1185.25	N	NA
hg002_chr3_maternal_1190	LRIG1	hg002_chr3_maternal_1190.7	N	NA
hg002_chr3_maternal_1197	KBTBD8	hg002_chr3_maternal_1197.1	N	NA
hg002_chr3_maternal_1202	SUCLG2	hg002_chr3_maternal_1202.3	N	NA
hg002_chr3_maternal_1205	TAFA1	hg002_chr3_maternal_1205.2	N	NA
hg002_chr3_maternal_1211	TAFA4	hg002_chr3_maternal_1211.2	N	NA
hg002_chr3_maternal_1213	EOGT	hg002_chr3_maternal_1213.11	N	NA
hg002_chr3_maternal_1214	TMF1	hg002_chr3_maternal_1214.2	N	NA
hg002_chr3_maternal_1216	UBA3	hg002_chr3_maternal_1216.1	N	NA
hg002_chr3_maternal_1217	ARL6IP5	hg002_chr3_maternal_1217.1	N	NA
hg002_chr3_maternal_1218	LMOD3	hg002_chr3_maternal_1218.2	N	NA
hg002_chr3_maternal_1219	FRMD4B	hg002_chr3_maternal_1219.12	N	NA
hg002_chr3_maternal_1222	MITF	hg002_chr3_maternal_1222.1	N	NA
hg002_chr3_maternal_1228	MDFIC2	hg002_chr3_maternal_1228.2	N	NA
hg002_chr3_maternal_1233	FOXP1	hg002_chr3_maternal_1233.12	N	NA
hg002_chr3_maternal_1239	EIF4E3	hg002_chr3_maternal_1239.4	N	NA
hg002_chr3_maternal_1240	GPR27	hg002_chr3_maternal_1240.1	N	NA
hg002_chr3_maternal_1241	PROK2	hg002_chr3_maternal_1241.1	N	NA
hg002_chr3_maternal_1261	SHQ1	hg002_chr3_maternal_1261.2	N	NA
hg002_chr3_maternal_1266	GXYLT2	hg002_chr3_maternal_1266.1	N	NA
hg002_chr3_maternal_1269	PPP4R2	hg002_chr3_maternal_1269.5	N	NA
hg002_chr3_maternal_1271	EBLN2	hg002_chr3_maternal_1271.1	N	NA
hg002_chr3_maternal_1278	PDZRN3	hg002_chr3_maternal_1278.5	N	NA
hg002_chr3_maternal_1288	CNTN3	hg002_chr3_maternal_1288.5	N	NA
hg002_chr3_maternal_1318	FRG2C	hg002_chr3_maternal_1318.1	N	NA
hg002_chr3_maternal_1321	ZNF717	hg002_chr3_maternal_1321.13	Y	NA
hg002_chr3_maternal_1324	ROBO2	hg002_chr3_maternal_1324.36	N	NA
hg002_chr3_maternal_1337	ROBO1	hg002_chr3_maternal_1337.17	N	NA
hg002_chr3_maternal_1351	GBE1	hg002_chr3_maternal_1351.1	N	NA
hg002_chr3_maternal_1373	CADM2	hg002_chr3_maternal_1373.7	N	NA
hg002_chr3_maternal_1386	VGLL3	hg002_chr3_maternal_1386.2	N	NA
hg002_chr3_maternal_1391	CHMP2B	hg002_chr3_maternal_1391.2	N	NA
hg002_chr3_maternal_1392	POU1F1	hg002_chr3_maternal_1392.1	N	NA
hg002_chr3_maternal_1398	HTR1F	hg002_chr3_maternal_1398.2	N	NA
hg002_chr3_maternal_1400	CGGBP1	hg002_chr3_maternal_1400.1	N	NA
hg002_chr3_maternal_1401	ZNF654	hg002_chr3_maternal_1401.1	N	NA
hg002_chr3_maternal_1403	C3orf38	hg002_chr3_maternal_1403.1	N	NA
hg002_chr3_maternal_1406	CSNKA2IP	hg002_chr3_maternal_1406.3	NA	NA
hg002_chr3_maternal_1410	EPHA3	hg002_chr3_maternal_1410.2	N	NA
hg002_chr3_maternal_1433	PROS1	hg002_chr3_maternal_1433.1	N	NA
hg002_chr3_maternal_1436	ARL13B	hg002_chr3_maternal_1436.1	N	NA
hg002_chr3_maternal_1438	STX19	hg002_chr3_maternal_1438.1	N	NA
hg002_chr3_maternal_1439	DHFR2	hg002_chr3_maternal_1439.2	N	NA
hg002_chr3_maternal_1440	NSUN3	hg002_chr3_maternal_1440.2	N	NA
hg002_chr3_maternal_1457	EPHA6	hg002_chr3_maternal_1457.8	N	NA
hg002_chr3_maternal_1461	ARL6	hg002_chr3_maternal_1461.18	N	NA
hg002_chr3_maternal_1463	CRYBG3	hg002_chr3_maternal_1463.2	N	NA
hg002_chr3_maternal_1465	RIOX2	hg002_chr3_maternal_1465.5	N	NA
hg002_chr3_maternal_1467	GABRR3	hg002_chr3_maternal_1467.1	N	NA
hg002_chr3_maternal_1470	OR5AC2	hg002_chr3_maternal_1470.1	N	NA
hg002_chr3_maternal_1473	OR5H1	hg002_chr3_maternal_1473.1	N	NA
hg002_chr3_maternal_1474	OR5H14	hg002_chr3_maternal_1474.1	N	NA
hg002_chr3_maternal_1476	OR5H15	hg002_chr3_maternal_1476.1	N	NA
hg002_chr3_maternal_1484	OR5H6	hg002_chr3_maternal_1484.1	N	NA
hg002_chr3_maternal_1485	OR5H2	hg002_chr3_maternal_1485.1	N	NA
hg002_chr3_maternal_1487	OR5K4	hg002_chr3_maternal_1487.1	N	NA
hg002_chr3_maternal_1489	OR5K3	hg002_chr3_maternal_1489.1	N	NA
hg002_chr3_maternal_1491	OR5K1	hg002_chr3_maternal_1491.1	N	NA
hg002_chr3_maternal_1492	OR5K2	hg002_chr3_maternal_1492.1	N	NA
hg002_chr3_maternal_1493	CLDND1	hg002_chr3_maternal_1493.1	N	NA
hg002_chr3_maternal_1495	GPR15	hg002_chr3_maternal_1495.1	N	NA
hg002_chr3_maternal_1496	CPOX	hg002_chr3_maternal_1496.3	N	NA
hg002_chr3_maternal_1500	ST3GAL6	hg002_chr3_maternal_1500.18	N	NA
hg002_chr3_maternal_1502	DCBLD2	hg002_chr3_maternal_1502.2	N	NA
hg002_chr3_maternal_1516	COL8A1	hg002_chr3_maternal_1516.2	N	NA
hg002_chr3_maternal_1518	CMSS1	hg002_chr3_maternal_1518.1	N	NA
hg002_chr3_maternal_1519	FILIP1L	hg002_chr3_maternal_1519.3	N	NA
hg002_chr3_maternal_1527	TBC1D23	hg002_chr3_maternal_1527.1	N	NA
hg002_chr3_maternal_1528	NIT2	hg002_chr3_maternal_1528.1	N	NA
hg002_chr3_maternal_1529	TOMM70	hg002_chr3_maternal_1529.1	N	NA
hg002_chr3_maternal_1530	LNP1	hg002_chr3_maternal_1530.1	N	NA
hg002_chr3_maternal_1531	TMEM45A	hg002_chr3_maternal_1531.6	N	NA
hg002_chr3_maternal_1532	ADGRG7	hg002_chr3_maternal_1532.1	N	NA
hg002_chr3_maternal_1534	TFG	hg002_chr3_maternal_1534.5	N	NA
hg002_chr3_maternal_1535	ABI3BP	hg002_chr3_maternal_1535.1	N	NA
hg002_chr3_maternal_1541	IMPG2	hg002_chr3_maternal_1541.1	N	NA
hg002_chr3_maternal_1542	SENP7	hg002_chr3_maternal_1542.11	N	NA
hg002_chr3_maternal_1548	TRMT10C	hg002_chr3_maternal_1548.1	N	NA
hg002_chr3_maternal_1549	PCNP	hg002_chr3_maternal_1549.17	N	NA
hg002_chr3_maternal_1553	ZBTB11	hg002_chr3_maternal_1553.3	N	NA
hg002_chr3_maternal_1557	RPL24	hg002_chr3_maternal_1557.1	N	NA
hg002_chr3_maternal_1560	CEP97	hg002_chr3_maternal_1560.2	N	NA
hg002_chr3_maternal_1561	NXPE3	hg002_chr3_maternal_1561.6	N	NA
hg002_chr3_maternal_1562	NFKBIZ	hg002_chr3_maternal_1562.2	N	NA
hg002_chr3_maternal_1566	ZPLD1	hg002_chr3_maternal_1566.3	N	NA
hg002_chr3_maternal_1586	ALCAM	hg002_chr3_maternal_1586.4	N	NA
hg002_chr3_maternal_1588	CBLB	hg002_chr3_maternal_1588.28	N	NA
hg002_chr3_maternal_1618	CCDC54	hg002_chr3_maternal_1618.1	N	NA
hg002_chr3_maternal_1621	BBX	hg002_chr3_maternal_1621.1	N	NA
hg002_chr3_maternal_1626	CD47	hg002_chr3_maternal_1626.2	N	NA
hg002_chr3_maternal_1629	IFT57	hg002_chr3_maternal_1629.1	N	NA
hg002_chr3_maternal_1631	HHLA2	hg002_chr3_maternal_1631.1	N	NA
hg002_chr3_maternal_1633	MYH15	hg002_chr3_maternal_1633.1	N	NA
hg002_chr3_maternal_1637	CIP2A	hg002_chr3_maternal_1637.2	N	NA
hg002_chr3_maternal_1639	DZIP3	hg002_chr3_maternal_1639.7	N	NA
hg002_chr3_maternal_1642	RETNLB	hg002_chr3_maternal_1642.1	N	NA
hg002_chr3_maternal_1643	TRAT1	hg002_chr3_maternal_1643.2	N	NA
hg002_chr3_maternal_1644	GUCA1C	hg002_chr3_maternal_1644.1	N	NA
hg002_chr3_maternal_1645	MORC1	hg002_chr3_maternal_1645.7	N	NA
hg002_chr3_maternal_1648	C3orf85	hg002_chr3_maternal_1648.1	N	NA
hg002_chr3_maternal_1652	DPPA2	hg002_chr3_maternal_1652.3	N	NA
hg002_chr3_maternal_1653	DPPA4	hg002_chr3_maternal_1653.4	N	NA
hg002_chr3_maternal_1668	NECTIN3	hg002_chr3_maternal_1668.2	N	NA
hg002_chr3_maternal_1673	CD96	hg002_chr3_maternal_1673.2	N	NA
hg002_chr3_maternal_1674	ZBED2	hg002_chr3_maternal_1674.1	N	NA
hg002_chr3_maternal_1678	PHLDB2	hg002_chr3_maternal_1678.3	N	NA
hg002_chr3_maternal_1682	ABHD10	hg002_chr3_maternal_1682.2	N	NA
hg002_chr3_maternal_1683	TAGLN3	hg002_chr3_maternal_1683.1	N	NA
hg002_chr3_maternal_1686	TMPRSS7	hg002_chr3_maternal_1686.1	N	NA
hg002_chr3_maternal_1687	C3orf52	hg002_chr3_maternal_1687.2	N	NA
hg002_chr3_maternal_1689	GCSAM	hg002_chr3_maternal_1689.3	N	NA
hg002_chr3_maternal_1691	SLC9C1	hg002_chr3_maternal_1691.4	N	NA
hg002_chr3_maternal_1696	CD200	hg002_chr3_maternal_1696.7	N	NA
hg002_chr3_maternal_1699	BTLA	hg002_chr3_maternal_1699.2	N	NA
hg002_chr3_maternal_1701	ATG3	hg002_chr3_maternal_1701.2	N	NA
hg002_chr3_maternal_1702	SLC35A5	hg002_chr3_maternal_1702.8	N	NA
hg002_chr3_maternal_1703	CCDC80	hg002_chr3_maternal_1703.2	N	NA
hg002_chr3_maternal_1708	CD200R1L	hg002_chr3_maternal_1708.2	Y	72.39999999999999
hg002_chr3_maternal_1709	CD200R1	hg002_chr3_maternal_1709.1	N	NA
hg002_chr3_maternal_1710	GTPBP8	hg002_chr3_maternal_1710.2	N	NA
hg002_chr3_maternal_1711	NEPRO	hg002_chr3_maternal_1711.3	N	NA
hg002_chr3_maternal_1716	BOC	hg002_chr3_maternal_1716.12	N	NA
hg002_chr3_maternal_1718	CFAP44	hg002_chr3_maternal_1718.1	N	NA
hg002_chr3_maternal_1723	SPICE1	hg002_chr3_maternal_1723.4	N	NA
hg002_chr3_maternal_1724	SIDT1	hg002_chr3_maternal_1724.12	N	NA
hg002_chr3_maternal_1728	USF3	hg002_chr3_maternal_1728.1	N	NA
hg002_chr3_maternal_1729	NAA50	hg002_chr3_maternal_1729.2	N	NA
hg002_chr3_maternal_1730	ATP6V1A	hg002_chr3_maternal_1730.1	N	NA
hg002_chr3_maternal_1731	GRAMD1C	hg002_chr3_maternal_1731.2	N	NA
hg002_chr3_maternal_1735	ZDHHC23	hg002_chr3_maternal_1735.28	N	NA
hg002_chr3_maternal_1736	CCDC191	hg002_chr3_maternal_1736.6	N	NA
hg002_chr3_maternal_1739	QTRT2	hg002_chr3_maternal_1739.5	N	NA
hg002_chr3_maternal_1741	DRD3	hg002_chr3_maternal_1741.1	N	NA
hg002_chr3_maternal_1743	ZNF80	hg002_chr3_maternal_1743.1	Y	NA
hg002_chr3_maternal_1744	TIGIT	hg002_chr3_maternal_1744.2	N	NA
hg002_chr3_maternal_1746	ZBTB20	hg002_chr3_maternal_1746.14	N	NA
hg002_chr3_maternal_1756	GAP43	hg002_chr3_maternal_1756.2	N	NA
hg002_chr3_maternal_1759	LSAMP	hg002_chr3_maternal_1759.5	N	NA
hg002_chr3_maternal_1792	IGSF11	hg002_chr3_maternal_1792.1	N	NA
hg002_chr3_maternal_1794	TEX55	hg002_chr3_maternal_1794.1	N	NA
hg002_chr3_maternal_1795	UPK1B	hg002_chr3_maternal_1795.1	N	NA
hg002_chr3_maternal_1796	B4GALT4	hg002_chr3_maternal_1796.7	N	NA
hg002_chr3_maternal_1798	ARHGAP31	hg002_chr3_maternal_1798.1	N	NA
hg002_chr3_maternal_1803	TMEM39A	hg002_chr3_maternal_1803.1	N	NA
hg002_chr3_maternal_1804	POGLUT1	hg002_chr3_maternal_1804.1	N	NA
hg002_chr3_maternal_1805	TIMMDC1	hg002_chr3_maternal_1805.1	N	NA
hg002_chr3_maternal_1806	CD80	hg002_chr3_maternal_1806.1	N	NA
hg002_chr3_maternal_1809	ADPRH	hg002_chr3_maternal_1809.1	N	NA
